UnitOrigem,Referenciada,CamadaOrigem,CamadaDestino,TipoDependencia,MesmoNamespace
"UCadastroFabricantes","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Controller.Fabricantes","Outro","Controller","Direta","Sim"
"UCadastroFabricantes","Dao.Conexao","Outro","DAO","Direta","Sim"
"UCadastroFabricantes","IniFiles","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","LogManager","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Funcoes.CNPJCPF","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Types","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Types","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Edit","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.ListBox","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","IniFiles","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"uConfig","System.SysUtils","Outro","Outro","Direta","Sim"
"uConfig","System.Types","Outro","Outro","Direta","Sim"
"uConfig","System.UITypes","Outro","Outro","Direta","Sim"
"uConfig","System.Classes","Outro","Outro","Direta","Sim"
"uConfig","System.Variants","Outro","Outro","Direta","Sim"
"uConfig","FMX.Types","Outro","Outro","Direta","Sim"
"uConfig","FMX.Controls","Outro","Outro","Direta","Sim"
"uConfig","FMX.Forms","Outro","Outro","Direta","Sim"
"uConfig","FMX.Graphics","Outro","Outro","Direta","Sim"
"uConfig","FMX.Dialogs","Outro","Outro","Direta","Sim"
"uConfig","FMX.Layouts","Outro","Outro","Direta","Sim"
"uConfig","FMX.Objects","Outro","Outro","Direta","Sim"
"uConfig","FMX.TabControl","Outro","Outro","Direta","Sim"
"uConfig","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"uConfig","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"uConfig","FMX.Effects","Outro","Outro","Direta","Sim"
"uConfig","FMX.ListBox","Outro","Outro","Direta","Sim"
"uConfig","FMX.Colors","Outro","Outro","Direta","Sim"
"uConfig","IniFiles","Outro","Outro","Direta","Sim"
"uConfig","System.UIConsts","Outro","Outro","Direta","Sim"
"uConfig","FMX.Edit","Outro","Outro","Direta","Sim"
"uConfig","ShellAPI","Outro","Outro","Direta","Sim"
"uConfig","Winapi.Windows","Outro","Outro","Direta","Sim"
"uConfig","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"uConfig","LogManager","Outro","Outro","Direta","Sim"
"uConfig","System.IOUtils","Outro","Outro","Direta","Sim"
"URegistrar","System.SysUtils","Outro","Outro","Direta","Sim"
"URegistrar","System.Types","Outro","Outro","Direta","Sim"
"URegistrar","System.UITypes","Outro","Outro","Direta","Sim"
"URegistrar","System.Classes","Outro","Outro","Direta","Sim"
"URegistrar","System.Variants","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Types","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Controls","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Forms","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Graphics","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Dialogs","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Objects","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Layouts","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Effects","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"URegistrar","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Edit","Outro","Outro","Direta","Sim"
"URegistrar","System.Rtti","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Grid.Style","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Grid","Outro","Outro","Direta","Sim"
"URegistrar","FMX.ScrollBox","Outro","Outro","Direta","Sim"
"URegistrar","IniFiles","Outro","Outro","Direta","Sim"
"URegistrar","System.UIConsts","Outro","Outro","Direta","Sim"
"URegistrar","LogManager","Outro","Outro","Direta","Sim"
"URegistrar","FMX.ListBox","Outro","Outro","Direta","Sim"
"URegistrar","IdMessage","Outro","Outro","Direta","Sim"
"URegistrar","IdBaseComponent","Outro","Outro","Direta","Sim"
"URegistrar","IdComponent","Outro","Outro","Direta","Sim"
"URegistrar","IdTCPConnection","Outro","Outro","Direta","Sim"
"URegistrar","IdTCPClient","Outro","Outro","Direta","Sim"
"URegistrar","IdExplicitTLSClientServerBase","Outro","Outro","Direta","Sim"
"URegistrar","IdMessageClient","Outro","Outro","Direta","Sim"
"URegistrar","IdSMTPBase","Outro","Outro","Direta","Sim"
"URegistrar","IdSMTP","Outro","Outro","Direta","Sim"
"URegistrar","Model.Registro","Outro","Model","Direta","Sim"
"URegistrar","Funcoes.CNPJCPF","Outro","Outro","Direta","Sim"
"URegistrar","Data.DB","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Phys","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"URegistrar","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"URegistrar","DAO.ConexaoLicencas","Outro","DAO","Direta","Sim"
"URegistrar","FMX.TabControl","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Memo.Types","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Memo","Outro","Outro","Direta","Sim"
"View.Backup","System.SysUtils","View","Outro","Direta","Sim"
"View.Backup","System.Types","View","Outro","Direta","Sim"
"View.Backup","System.UITypes","View","Outro","Direta","Sim"
"View.Backup","System.Classes","View","Outro","Direta","Sim"
"View.Backup","System.Variants","View","Outro","Direta","Sim"
"View.Backup","FMX.Types","View","Outro","Direta","Sim"
"View.Backup","FMX.Controls","View","Outro","Direta","Sim"
"View.Backup","FMX.Forms","View","Outro","Direta","Sim"
"View.Backup","FMX.Graphics","View","Outro","Direta","Sim"
"View.Backup","FMX.Dialogs","View","Outro","Direta","Sim"
"View.Backup","FMX.Layouts","View","Outro","Direta","Sim"
"View.Backup","FMX.Controls.Presentation","View","Outro","Direta","Sim"
"View.Backup","FMX.StdCtrls","View","Outro","Direta","Sim"
"View.Backup","FMX.Objects","View","Outro","Direta","Sim"
"View.Backup","System.IniFiles","View","Outro","Direta","Sim"
"View.Backup","System.UIConsts","View","Outro","Direta","Sim"
"View.Backup","FireDAC.UI.Intf","View","Outro","Direta","Sim"
"View.Backup","FireDAC.FMXUI.Wait","View","Outro","Direta","Sim"
"View.Backup","FMX.Effects","View","Outro","Direta","Sim"
"View.Backup","FireDAC.Stan.Intf","View","Outro","Direta","Sim"
"View.Backup","FireDAC.Comp.UI","View","Outro","Direta","Sim"
"View.Backup","Model.Backup","View","Model","Direta","Sim"
"View.Backup","Dao.Conexao","View","DAO","Direta","Sim"
"View.Backup","Funcoes.Criptografia","View","Outro","Direta","Sim"
"View.Produtos","System.SysUtils","View","Outro","Direta","Sim"
"View.Produtos","System.Types","View","Outro","Direta","Sim"
"View.Produtos","System.UITypes","View","Outro","Direta","Sim"
"View.Produtos","System.Classes","View","Outro","Direta","Sim"
"View.Produtos","System.Variants","View","Outro","Direta","Sim"
"View.Produtos","System.IniFiles","View","Outro","Direta","Sim"
"View.Produtos","FMX.Types","View","Outro","Direta","Sim"
"View.Produtos","FMX.Controls","View","Outro","Direta","Sim"
"View.Produtos","FMX.Forms","View","Outro","Direta","Sim"
"View.Produtos","FMX.Graphics","View","Outro","Direta","Sim"
"View.Produtos","FMX.Dialogs","View","Outro","Direta","Sim"
"View.Produtos","FMX.Layouts","View","Outro","Direta","Sim"
"View.Produtos","FMX.Objects","View","Outro","Direta","Sim"
"View.Produtos","FMX.Effects","View","Outro","Direta","Sim"
"View.Produtos","FMX.Controls.Presentation","View","Outro","Direta","Sim"
"View.Produtos","FMX.StdCtrls","View","Outro","Direta","Sim"
"View.Produtos","FMX.TabControl","View","Outro","Direta","Sim"
"View.Produtos","FMX.ListBox","View","Outro","Direta","Sim"
"View.Produtos","System.Rtti","View","Outro","Direta","Sim"
"View.Produtos","FMX.Grid.Style","View","Outro","Direta","Sim"
"View.Produtos","FMX.ScrollBox","View","Outro","Direta","Sim"
"View.Produtos","FMX.Grid","View","Outro","Direta","Sim"
"View.Produtos","FMX.Edit","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.UI.Intf","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.FMXUI.Wait","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Intf","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Comp.UI","View","Outro","Direta","Sim"
"View.Produtos","Dao.Conexao","View","DAO","Direta","Sim"
"View.Produtos","Entity.Produtos","View","Outro","Direta","Sim"
"View.Produtos","Data.DB","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Option","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Error","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Phys.Intf","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Def","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Pool","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Stan.Async","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Phys","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.VCLUI.Wait","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Comp.Client","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Phys.PGDef","View","Outro","Direta","Sim"
"View.Produtos","FireDAC.Phys.PG","View","Outro","Direta","Sim"
"View.Produtos","LogManager","View","Outro","Direta","Sim"
"View.Produtos","Model.Produtos","View","Model","Direta","Sim"
"View.Produtos","System.UIConsts","View","Outro","Direta","Sim"
"View.Produtos","Datasnap.DBClient","View","Outro","Direta","Sim"
"View.Produtos","Controller.Produtos","View","Controller","Direta","Sim"
"View.Produtos","Vcl.Imaging.pngimage","View","Outro","Direta","Sim"
"View.Produtos","Vcl.Imaging.jpeg","View","Outro","Direta","Sim"
"AnonThread","System.Classes","Outro","Outro","Direta","Sim"
"AnonThread","System.SysUtils","Outro","Outro","Direta","Sim"
"AnonThread","System.Generics.Collections","Outro","Outro","Direta","Sim"
"AnonThread","{$IFDEF IOS} iOSapi.Foundation {$ELSE} MacApi.Foundation {$ENDIF IOS}","Outro","Outro","Direta","Sim"
"Controller.Categorias","System.Classes","Controller","Outro","Direta","Sim"
"Controller.Categorias","Entity.Categorias","Controller","Outro","Direta","Sim"
"Controller.Categorias","Datasnap.DBClient","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Intf","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Option","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Error","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.UI.Intf","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Phys.Intf","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Def","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Pool","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Stan.Async","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Phys","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.VCLUI.Wait","Controller","Outro","Direta","Sim"
"Controller.Categorias","FireDAC.Comp.Client","Controller","Outro","Direta","Sim"
"Controller.Categorias","Data.DB","Controller","Outro","Direta","Sim"
"Controller.Categorias","Model.Categorias","Controller","Model","Direta","Sim"
"Controller.Clientes","System.Classes","Controller","Outro","Direta","Sim"
"Controller.Clientes","Entity.Clientes","Controller","Outro","Direta","Sim"
"Controller.Clientes","Datasnap.DBClient","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Intf","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Option","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Error","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.UI.Intf","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Phys.Intf","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Def","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Pool","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Stan.Async","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Phys","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.VCLUI.Wait","Controller","Outro","Direta","Sim"
"Controller.Clientes","FireDAC.Comp.Client","Controller","Outro","Direta","Sim"
"Controller.Clientes","Data.DB","Controller","Outro","Direta","Sim"
"Controller.Clientes","Model.Clientes","Controller","Model","Direta","Sim"
"Controller.Contatos","System.Classes","Controller","Outro","Direta","Sim"
"Controller.Contatos","Entity.Clientes","Controller","Outro","Direta","Sim"
"Controller.Contatos","Datasnap.DBClient","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Intf","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Option","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Error","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.UI.Intf","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Phys.Intf","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Def","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Pool","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Stan.Async","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Phys","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.VCLUI.Wait","Controller","Outro","Direta","Sim"
"Controller.Contatos","FireDAC.Comp.Client","Controller","Outro","Direta","Sim"
"Controller.Contatos","Data.DB","Controller","Outro","Direta","Sim"
"Controller.Contatos","Model.Contatos","Controller","Model","Direta","Sim"
"Controller.Contatos","LogManager","Controller","Outro","Direta","Sim"
"Controller.Fabricantes","System.Classes","Controller","Outro","Direta","Sim"
"Controller.Produtos","System.Classes","Controller","Outro","Direta","Sim"
"Controller.Produtos","Entity.Produtos","Controller","Outro","Direta","Sim"
"Controller.Produtos","Datasnap.DBClient","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Intf","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Option","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Error","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.UI.Intf","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Phys.Intf","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Def","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Pool","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Stan.Async","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Phys","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.VCLUI.Wait","Controller","Outro","Direta","Sim"
"Controller.Produtos","FireDAC.Comp.Client","Controller","Outro","Direta","Sim"
"Controller.Produtos","Data.DB","Controller","Outro","Direta","Sim"
"Controller.Produtos","Model.Produtos","Controller","Model","Direta","Sim"
"uPrincipal","Winapi.Windows","Outro","Outro","Direta","Sim"
"uPrincipal","Winapi.Messages","Outro","Outro","Direta","Sim"
"uPrincipal","System.SysUtils","Outro","Outro","Direta","Sim"
"uPrincipal","System.Variants","Outro","Outro","Direta","Sim"
"uPrincipal","System.Classes","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.Graphics","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.Controls","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.Forms","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"uPrincipal","Vcl.ExtCtrls","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Phys","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.Stan.Param","Outro","Outro","Direta","Sim"
"uPrincipal","FireDAC.DatS","Outro","Outro","Direta","Sim"
